hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 27.38452, -1838.18, -914.173, -1842.01, -1119.74, -1662.04, -1020.38
0, 27.38454, -1836.38, -912.616, -1840.24, -1118.17, -1660.27, -1018.84
0, 27.38455, -1843.99, -919.237, -1847.79, -1124.82, -1667.82, -1025.42
0, 27.38457, -1835.35, -911.718, -1839.21, -1117.26, -1659.24, -1017.94
0, 27.38458, -1839.22, -915.069, -1843.03, -1120.64, -1663.06, -1021.26
0, 27.38460, -1839.79, -915.577, -1843.61, -1121.14, -1663.64, -1021.78
0, 27.38461, -1838.19, -914.191, -1842.04, -1119.75, -1662.06, -1020.41
0, 27.38463, -1839.39, -915.228, -1843.21, -1120.79, -1663.24, -1021.43
0, 27.38465, -1845.6, -920.624, -1849.36, -1126.22, -1669.39, -1026.78
0, 27.38466, -1837.09, -913.238, -1840.95, -1118.79, -1660.98, -1019.46
0, 27.38482, -1836.59, -912.797, -1840.44, -1118.35, -1660.47, -1019.01
0, 27.38484, -1836.71, -912.898, -1840.56, -1118.45, -1660.59, -1019.11
0, 27.38486, -1839.08, -914.949, -1842.89, -1120.52, -1662.92, -1021.14
0, 27.38487, -1843.24, -918.574, -1847.02, -1124.16, -1667.06, -1024.75
0, 27.38489, -1844.71, -919.868, -1848.51, -1125.45, -1668.54, -1026.05
0, 27.38491, -1846.25, -921.218, -1850.04, -1126.8, -1670.07, -1027.4
0, 27.38492, -1840.04, -915.828, -1843.92, -1121.37, -1663.94, -1022.06
0, 27.38494, -1839.8, -915.588, -1843.63, -1121.15, -1663.66, -1021.79
0, 27.38496, -1847.41, -922.223, -1851.19, -1127.81, -1671.22, -1028.4
0, 27.38497, -1845.03, -920.162, -1848.85, -1125.73, -1668.88, -1026.36
0, 27.38498, -1848.38, -923.067, -1852.14, -1128.66, -1672.18, -1029.23
0, 27.38500, -1835.96, -912.259, -1839.83, -1117.8, -1659.86, -1018.48
0, 27.38502, -1847.03, -921.887, -1850.81, -1127.48, -1670.84, -1028.06
0, 27.38503, -1841.1, -916.751, -1844.97, -1122.3, -1664.99, -1022.98
0, 27.38505, -1843.89, -919.145, -1847.68, -1124.73, -1667.71, -1025.32
0, 27.38507, -1847.23, -922.065, -1851, -1127.66, -1671.04, -1028.23
0, 27.38508, -1835.39, -911.76, -1839.26, -1117.3, -1659.29, -1017.98
0, 27.38510, -1836.92, -913.073, -1840.75, -1118.63, -1660.78, -1019.28
0, 27.38512, -1848.8, -923.437, -1852.57, -1129.04, -1672.6, -1029.61
0, 27.38513, -1842.34, -917.837, -1846.21, -1123.39, -1666.23, -1024.06
0, 27.38515, -1844.6, -919.771, -1848.39, -1125.35, -1668.43, -1025.95
0, 27.38516, -1837.06, -913.211, -1840.91, -1118.76, -1660.95, -1019.43
0, 27.38518, -1846.01, -920.997, -1849.79, -1126.58, -1669.82, -1027.18
0, 27.38519, -1848.26, -922.966, -1852.03, -1128.56, -1672.07, -1029.14
0, 27.38520, -1848.4, -923.103, -1852.19, -1128.69, -1672.22, -1029.28
0, 27.38522, -1849.01, -923.631, -1852.79, -1129.22, -1672.83, -1029.81
0, 27.38523, -1837.67, -913.75, -1841.53, -1119.3, -1661.56, -1019.97
0, 27.38524, -1836.31, -912.556, -1840.17, -1118.11, -1660.2, -1018.78
0, 27.38526, -1837.88, -913.911, -1841.71, -1119.48, -1661.74, -1020.11
0, 27.38528, -1844.19, -919.396, -1847.96, -1124.99, -1667.99, -1025.56
0, 27.38529, -1848.84, -923.467, -1852.6, -1129.07, -1672.63, -1029.62
0, 27.38531, -1844.79, -919.961, -1848.62, -1125.52, -1668.65, -1026.17
0, 27.38532, -1837.35, -913.465, -1841.2, -1119.01, -1661.24, -1019.68
0, 27.38534, -1842.96, -918.324, -1846.74, -1123.91, -1666.77, -1024.49
0, 27.38536, -1835.6, -911.938, -1839.46, -1117.48, -1659.49, -1018.16
0, 27.38537, -1839.18, -915.038, -1842.99, -1120.61, -1663.02, -1021.23
0, 27.38539, -1839.03, -914.921, -1842.87, -1120.48, -1662.9, -1021.13
0, 27.38540, -1843.06, -918.418, -1846.85, -1124, -1666.88, -1024.59
0, 27.38542, -1844.72, -919.875, -1848.51, -1125.46, -1668.54, -1026.06
0, 27.38543, -1837.65, -913.721, -1841.5, -1119.27, -1661.53, -1019.94
0, 27.38544, -1835.79, -912.104, -1839.65, -1117.65, -1659.68, -1018.33
0, 27.38546, -1838.26, -914.235, -1842.08, -1119.8, -1662.11, -1020.43
0, 27.38547, -1840.21, -915.936, -1844.02, -1121.51, -1664.05, -1022.13
0, 27.38548, -1837.39, -913.497, -1841.25, -1119.05, -1661.27, -1019.72
0, 27.38550, -1847.1, -921.953, -1850.88, -1127.54, -1670.91, -1028.13
0, 27.38551, -1839.84, -915.632, -1843.68, -1121.19, -1663.71, -1021.84
0, 27.38552, -1841.3, -916.89, -1845.11, -1122.46, -1665.14, -1023.08
0, 27.38554, -1836.38, -912.633, -1840.26, -1118.17, -1660.29, -1018.87
0, 45.33596, -1816.28, -895.156, -1820.25, -1100.64, -1640.28, -1001.44
0, 45.36256, -1829.16, -906.306, -1833.02, -1111.86, -1653.05, -1012.53
0, 45.42406, -1821.97, -900.077, -1825.89, -1105.59, -1645.92, -1006.34
0, 45.52031, -1825.71, -903.306, -1829.58, -1108.85, -1649.61, -1009.53
0, 45.52462, -1827.37, -904.757, -1831.25, -1110.3, -1651.27, -1010.99
0, 45.52467, -1819.82, -898.219, -1823.76, -1103.73, -1643.79, -1004.48
0, 45.57751, -1828.19, -905.47, -1832.06, -1111.01, -1652.09, -1011.7
0, 45.57753, -1818.08, -896.71, -1822.03, -1102.21, -1642.06, -1002.98
