hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
0, 0.21401, 819.257, 180, 0, 0
0, 0.21401, 819.257, 180, 0, 0
0, 0.21501, 819.257, -180, 0, 0
0, 0.21501, 819.257, -180, 0, 0
0, 0.21601, 819.261, 179.999, 0, 0
0, 0.21601, 819.261, 179.999, 0, 0
0, 0.21701, 819.258, -180, 0, 0
0, 0.21701, 819.258, -180, 0, 0
0, 0.21801, 819.257, 180, 0, 0
0, 0.21801, 819.257, 180, 0, 0
0, 0.21901, 819.257, -180, 0, 0
0, 0.21901, 819.257, -180, 0, 0
0, 0.22001, 819.261, 179.999, 0, 0
0, 0.22001, 819.261, 179.999, 0, 0
0, 0.22101, 819.258, -180, 0, 0
0, 0.22101, 819.258, -180, 0, 0
0, 0.22201, 819.257, 180, 0, 0
0, 0.22201, 819.257, 180, 0, 0
0, 0.22301, 819.257, -180, 0, 0
0, 0.22301, 819.257, -180, 0, 0
0, 0.22401, 819.261, 179.999, 0, 0
0, 0.22401, 819.261, 179.999, 0, 0
0, 0.22501, 819.258, -180, 0, 0
0, 0.22501, 819.258, -180, 0, 0
0, 0.22601, 819.257, 180, 0, 0
0, 0.22601, 819.257, 180, 0, 0
0, 0.22701, 819.257, -180, 0, 0
0, 0.22701, 819.257, -180, 0, 0
0, 0.22801, 819.26, 180, 0, 0
0, 0.22801, 819.26, 180, 0, 0
0, 0.22901, 819.258, -180, 0, 0
0, 0.22901, 819.258, -180, 0, 0
0, 0.23001, 819.257, 180, 0, 0
0, 0.23001, 819.257, 180, 0, 0
0, 0.23000, 819.257, -180, 0, 0
0, 0.23101, 794.897, 179.997, 0, 0
0, 0.23101, 794.897, 179.997, 0, 0
0, 0.23201, 794.929, -179.999, 0, 0
0, 0.23201, 794.929, -179.999, 0, 0
0, 0.23301, 794.923, 180, 0, 0
0, 0.23301, 794.923, 180, 0, 0
0, 0.23401, 794.92, -180, 0, 0
0, 0.23401, 794.92, -180, 0, 0
0, 0.23501, 794.922, 180, 0, 0
0, 0.23501, 794.922, 180, 0, 0
0, 0.23601, 794.924, 180, 0, 0
0, 0.23601, 794.924, 180, 0, 0
0, 0.23701, 794.922, -180, 0, 0
0, 0.23701, 794.922, -180, 0, 0
0, 0.23801, 794.921, 180, 0, 0
0, 0.23801, 794.921, 180, 0, 0
0, 0.23901, 794.922, -180, 0, 0
0, 0.23901, 794.922, -180, 0, 0
0, 0.24001, 794.924, 180, 0, 0
