hour, t(sec), V1, VAngle1, V2, VAngle2, VN, VNAngle, I1, IAngle1, I2, IAngle2, IN, INAngle
0, 4.87201, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.795, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3423
0, 4.87201, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.795, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3423
0, 4.87301, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.796, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3422
0, 4.87301, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.796, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3422
0, 4.87401, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.796, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3422
0, 4.87401, 2383.2, 149.757, 2353.35, -90.0936, 2363.08, -150.796, 42.7546, 11.5808, 75.177, 123.108, 71.5593, 89.3422
0, 4.87501, 2383.3, 149.76, 2353.42, -90.091, 2363.15, -150.794, 42.7569, 11.5832, 75.1796, 123.11, 71.5621, 89.344
0, 4.87501, 2383.3, 149.76, 2353.42, -90.091, 2363.15, -150.794, 42.7569, 11.5832, 75.1796, 123.11, 71.5621, 89.344
0, 4.87601, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1797, 123.11, 71.5621, 89.3441
0, 4.87601, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1797, 123.11, 71.5621, 89.3441
0, 4.87701, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1796, 123.11, 71.5621, 89.344
0, 4.87701, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1796, 123.11, 71.5621, 89.344
0, 4.87801, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1796, 123.11, 71.5621, 89.3441
0, 4.87801, 2383.3, 149.76, 2353.42, -90.0911, 2363.16, -150.794, 42.7568, 11.5833, 75.1796, 123.11, 71.5621, 89.3441
0, 4.87901, 2383.4, 149.762, 2353.49, -90.0886, 2363.22, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5647, 89.3458
0, 4.87901, 2383.4, 149.762, 2353.49, -90.0886, 2363.22, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5647, 89.3458
0, 4.88001, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88001, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88101, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88101, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88201, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88201, 2383.4, 149.762, 2353.49, -90.0887, 2363.23, -150.792, 42.759, 11.5856, 75.1822, 123.112, 71.5648, 89.3458
0, 4.88301, 2383.49, 149.764, 2353.55, -90.0862, 2363.29, -150.79, 42.7611, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88301, 2383.49, 149.764, 2353.55, -90.0862, 2363.29, -150.79, 42.7611, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88401, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.761, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88401, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.761, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88501, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.7611, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88501, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.7611, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88601, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.761, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88601, 2383.49, 149.764, 2353.55, -90.0863, 2363.29, -150.79, 42.761, 11.5879, 75.1847, 123.115, 71.5673, 89.3475
0, 4.88701, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5698, 89.3492
0, 4.88701, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5698, 89.3492
0, 4.88801, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.88801, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.88901, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.88901, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.89001, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.89001, 2383.58, 149.766, 2353.62, -90.0839, 2363.36, -150.789, 42.7631, 11.5902, 75.1871, 123.117, 71.5699, 89.3492
0, 4.89101, 2383.68, 149.768, 2353.68, -90.0815, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5724, 89.3509
0, 4.89101, 2383.68, 149.768, 2353.68, -90.0815, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5724, 89.3509
0, 4.89201, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89201, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89301, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89301, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89401, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89401, 2383.68, 149.768, 2353.68, -90.0816, 2363.43, -150.787, 42.7652, 11.5925, 75.1896, 123.119, 71.5725, 89.3509
0, 4.89501, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5948, 75.1921, 123.121, 71.575, 89.3526
0, 4.89501, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5948, 75.1921, 123.121, 71.575, 89.3526
0, 4.89601, 2383.77, 149.77, 2353.75, -90.0792, 2363.5, -150.785, 42.7673, 11.5949, 75.1922, 123.121, 71.5751, 89.3526
0, 4.89601, 2383.77, 149.77, 2353.75, -90.0792, 2363.5, -150.785, 42.7673, 11.5949, 75.1922, 123.121, 71.5751, 89.3526
0, 4.89701, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5949, 75.1921, 123.121, 71.5751, 89.3526
0, 4.89701, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5949, 75.1921, 123.121, 71.5751, 89.3526
0, 4.89801, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5949, 75.1922, 123.121, 71.5751, 89.3526
0, 4.89801, 2383.77, 149.77, 2353.75, -90.0791, 2363.5, -150.785, 42.7673, 11.5949, 75.1922, 123.121, 71.5751, 89.3526
0, 4.89901, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5776, 89.3543
0, 4.89901, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5776, 89.3543
0, 4.90001, 2383.87, 149.772, 2353.82, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3544
0, 4.90001, 2383.87, 149.772, 2353.82, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3544
0, 4.90000, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90000, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90101, 2383.87, 149.772, 2353.82, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90101, 2383.87, 149.772, 2353.82, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90201, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90201, 2383.87, 149.772, 2353.81, -90.0767, 2363.57, -150.784, 42.7694, 11.5972, 75.1947, 123.123, 71.5777, 89.3543
0, 4.90301, 2383.96, 149.774, 2353.88, -90.0742, 2363.64, -150.782, 42.7716, 11.5995, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90301, 2383.96, 149.774, 2353.88, -90.0742, 2363.64, -150.782, 42.7716, 11.5995, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90401, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5804, 89.3561
0, 4.90401, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5804, 89.3561
0, 4.90501, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90501, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90601, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90601, 2383.96, 149.774, 2353.88, -90.0743, 2363.64, -150.782, 42.7715, 11.5996, 75.1972, 123.126, 71.5803, 89.3561
0, 4.90701, 2384.06, 149.776, 2353.95, -90.0717, 2363.71, -150.78, 42.7738, 11.602, 75.1998, 123.128, 71.583, 89.3578
0, 4.90701, 2384.06, 149.776, 2353.95, -90.0717, 2363.71, -150.78, 42.7738, 11.602, 75.1998, 123.128, 71.583, 89.3578
0, 4.90801, 2384.06, 149.776, 2353.95, -90.0718, 2363.71, -150.78, 42.7737, 11.602, 75.1998, 123.128, 71.5831, 89.3579
0, 4.90801, 2384.06, 149.776, 2353.95, -90.0718, 2363.71, -150.78, 42.7737, 11.602, 75.1998, 123.128, 71.5831, 89.3579
0, 4.90901, 2384.06, 149.776, 2353.95, -90.0718, 2363.71, -150.78, 42.7737, 11.602, 75.1998, 123.128, 71.583, 89.3579
0, 4.90901, 2384.06, 149.776, 2353.95, -90.0718, 2363.71, -150.78, 42.7737, 11.602, 75.1998, 123.128, 71.583, 89.3579
0, 4.91000, 2384.06, 149.776, 2353.95, -90.0718, 2363.71, -150.78, 42.7737, 11.602, 75.1998, 123.128, 71.583, 89.3579
0, 4.91001, 2382.94, 149.695, 2353.67, -90.154, 2363.05, -150.844, 42.7448, 11.5089, 75.1783, 123.047, 71.5502, 89.2883
0, 4.91001, 2382.94, 149.695, 2353.67, -90.154, 2363.05, -150.844, 42.7448, 11.5089, 75.1783, 123.047, 71.5502, 89.2883
0, 4.91101, 2383.01, 149.699, 2353.81, -90.1512, 2363.18, -150.84, 42.745, 11.5121, 75.1816, 123.05, 71.5529, 89.2929
0, 4.91101, 2383.01, 149.699, 2353.81, -90.1512, 2363.18, -150.84, 42.745, 11.5121, 75.1816, 123.05, 71.5529, 89.2929
0, 4.91201, 2383.03, 149.699, 2353.79, -90.1515, 2363.19, -150.841, 42.7455, 11.5123, 75.1816, 123.05, 71.5535, 89.2922
0, 4.91201, 2383.03, 149.699, 2353.79, -90.1515, 2363.19, -150.841, 42.7455, 11.5123, 75.1816, 123.05, 71.5535, 89.2922
0, 4.91301, 2383.02, 149.699, 2353.8, -90.1514, 2363.18, -150.84, 42.7454, 11.5121, 75.1815, 123.05, 71.5532, 89.2923
0, 4.91301, 2383.02, 149.699, 2353.8, -90.1514, 2363.18, -150.84, 42.7454, 11.5121, 75.1815, 123.05, 71.5532, 89.2923
0, 4.91401, 2383.02, 149.699, 2353.8, -90.1515, 2363.18, -150.841, 42.7454, 11.5122, 75.1815, 123.05, 71.5533, 89.2923
0, 4.91401, 2383.02, 149.699, 2353.8, -90.1515, 2363.18, -150.841, 42.7454, 11.5122, 75.1815, 123.05, 71.5533, 89.2923
0, 4.91501, 2383.13, 149.701, 2353.87, -90.1488, 2363.25, -150.839, 42.7477, 11.5147, 75.1842, 123.052, 71.5561, 89.2941
0, 4.91501, 2383.13, 149.701, 2353.87, -90.1488, 2363.25, -150.839, 42.7477, 11.5147, 75.1842, 123.052, 71.5561, 89.2941
0, 4.91601, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91601, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91701, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91701, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91801, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91801, 2383.13, 149.701, 2353.87, -90.1488, 2363.26, -150.839, 42.7477, 11.5147, 75.1843, 123.052, 71.5561, 89.2942
0, 4.91901, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.7501, 11.5173, 75.1871, 123.055, 71.559, 89.2961
0, 4.91901, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.7501, 11.5173, 75.1871, 123.055, 71.559, 89.2961
0, 4.92001, 2383.23, 149.703, 2353.94, -90.1461, 2363.34, -150.837, 42.75, 11.5174, 75.1871, 123.055, 71.5591, 89.2961
0, 4.92001, 2383.23, 149.703, 2353.94, -90.1461, 2363.34, -150.837, 42.75, 11.5174, 75.1871, 123.055, 71.5591, 89.2961
0, 4.92101, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.7501, 11.5174, 75.1871, 123.055, 71.559, 89.2961
0, 4.92101, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.7501, 11.5174, 75.1871, 123.055, 71.559, 89.2961
0, 4.92201, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.75, 11.5174, 75.1871, 123.055, 71.559, 89.2961
0, 4.92201, 2383.23, 149.703, 2353.94, -90.1461, 2363.33, -150.837, 42.75, 11.5174, 75.1871, 123.055, 71.559, 89.2961
0, 4.92301, 2383.35, 149.706, 2354.02, -90.1432, 2363.41, -150.835, 42.7527, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92301, 2383.35, 149.706, 2354.02, -90.1432, 2363.41, -150.835, 42.7527, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92401, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1902, 123.058, 71.5622, 89.2982
0, 4.92401, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1902, 123.058, 71.5622, 89.2982
0, 4.92501, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92501, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92601, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92601, 2383.35, 149.706, 2354.02, -90.1432, 2363.42, -150.835, 42.7526, 11.5202, 75.1901, 123.058, 71.5622, 89.2982
0, 4.92701, 2383.46, 149.708, 2354.1, -90.1402, 2363.5, -150.833, 42.7552, 11.523, 75.1932, 123.06, 71.5654, 89.3003
0, 4.92701, 2383.46, 149.708, 2354.1, -90.1402, 2363.5, -150.833, 42.7552, 11.523, 75.1932, 123.06, 71.5654, 89.3003
0, 4.92801, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3004
0, 4.92801, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3004
0, 4.92901, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3003
0, 4.92901, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3003
0, 4.93001, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3003
0, 4.93001, 2383.46, 149.709, 2354.1, -90.1403, 2363.5, -150.833, 42.7552, 11.5231, 75.1932, 123.06, 71.5654, 89.3003
0, 4.93101, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7577, 11.5257, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93101, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7577, 11.5257, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93201, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93201, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93301, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93301, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93401, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93401, 2383.57, 149.711, 2354.18, -90.1375, 2363.58, -150.831, 42.7576, 11.5258, 75.1961, 123.063, 71.5684, 89.3023
0, 4.93501, 2383.67, 149.713, 2354.25, -90.1349, 2363.65, -150.829, 42.7599, 11.5282, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93501, 2383.67, 149.713, 2354.25, -90.1349, 2363.65, -150.829, 42.7599, 11.5282, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93601, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5283, 75.1988, 123.065, 71.5712, 89.3042
0, 4.93601, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5283, 75.1988, 123.065, 71.5712, 89.3042
0, 4.93701, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5282, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93701, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5282, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93801, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5283, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93801, 2383.67, 149.713, 2354.25, -90.135, 2363.66, -150.829, 42.7598, 11.5283, 75.1988, 123.065, 71.5712, 89.3041
0, 4.93901, 2383.76, 149.715, 2354.31, -90.1325, 2363.72, -150.827, 42.762, 11.5305, 75.2013, 123.068, 71.5738, 89.3058
0, 4.93901, 2383.76, 149.715, 2354.31, -90.1325, 2363.72, -150.827, 42.762, 11.5305, 75.2013, 123.068, 71.5738, 89.3058
0, 4.94001, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94001, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94101, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94101, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94201, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94201, 2383.76, 149.715, 2354.32, -90.1326, 2363.73, -150.827, 42.7619, 11.5306, 75.2013, 123.067, 71.5738, 89.3059
0, 4.94301, 2383.86, 149.717, 2354.38, -90.1301, 2363.79, -150.826, 42.7641, 11.5329, 75.2038, 123.07, 71.5764, 89.3075
0, 4.94301, 2383.86, 149.717, 2354.38, -90.1301, 2363.79, -150.826, 42.7641, 11.5329, 75.2038, 123.07, 71.5764, 89.3075
0, 4.94401, 2383.86, 149.717, 2354.38, -90.1302, 2363.8, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94401, 2383.86, 149.717, 2354.38, -90.1302, 2363.8, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94501, 2383.86, 149.717, 2354.38, -90.1302, 2363.79, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94501, 2383.86, 149.717, 2354.38, -90.1302, 2363.79, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94601, 2383.86, 149.717, 2354.38, -90.1302, 2363.79, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94601, 2383.86, 149.717, 2354.38, -90.1302, 2363.79, -150.826, 42.764, 11.5329, 75.2038, 123.07, 71.5764, 89.3076
0, 4.94701, 2383.95, 149.719, 2354.44, -90.1278, 2363.86, -150.824, 42.7661, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.94701, 2383.95, 149.719, 2354.44, -90.1278, 2363.86, -150.824, 42.7661, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.94801, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5352, 75.2062, 123.072, 71.5789, 89.3092
0, 4.94801, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5352, 75.2062, 123.072, 71.5789, 89.3092
0, 4.94901, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.94901, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.95001, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.95001, 2383.95, 149.719, 2354.44, -90.1279, 2363.86, -150.824, 42.766, 11.5351, 75.2062, 123.072, 71.5789, 89.3092
0, 4.95101, 2384.03, 149.721, 2354.5, -90.1258, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3106
0, 4.95101, 2384.03, 149.721, 2354.5, -90.1258, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3106
0, 4.95201, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95201, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95301, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95301, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95401, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95401, 2384.03, 149.721, 2354.5, -90.1259, 2363.92, -150.823, 42.7678, 11.5371, 75.2083, 123.074, 71.5811, 89.3107
0, 4.95501, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7695, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95501, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7695, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95601, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95601, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95701, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95701, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95801, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95801, 2384.1, 149.723, 2354.55, -90.124, 2363.97, -150.821, 42.7694, 11.5389, 75.2103, 123.075, 71.5831, 89.312
0, 4.95901, 2384.17, 149.724, 2354.6, -90.122, 2364.02, -150.82, 42.7711, 11.5408, 75.2122, 123.077, 71.5852, 89.3134
0, 4.95901, 2384.17, 149.724, 2354.6, -90.122, 2364.02, -150.82, 42.7711, 11.5408, 75.2122, 123.077, 71.5852, 89.3134
0, 4.96001, 2384.17, 149.724, 2354.6, -90.1221, 2364.03, -150.82, 42.7711, 11.5408, 75.2123, 123.077, 71.5852, 89.3134
0, 4.96001, 2384.17, 149.724, 2354.6, -90.1221, 2364.03, -150.82, 42.7711, 11.5408, 75.2123, 123.077, 71.5852, 89.3134
0, 4.96101, 2384.17, 149.724, 2354.6, -90.1221, 2364.03, -150.82, 42.7711, 11.5408, 75.2123, 123.077, 71.5852, 89.3134
