hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 0.20400, 0.308521, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20500, 0.308519, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20600, 0.308518, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20700, 0.308516, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20800, 0.308514, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.20900, 0.308512, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21000, 0.308511, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21100, 0.308509, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21200, 0.308507, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21300, 0.308506, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21400, 0.308504, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21500, 0.308502, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21600, 0.3085, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21700, 0.308499, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21800, 0.308497, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.21900, 0.308495, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22000, 0.308493, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22100, 0.308492, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22200, 0.30849, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22300, 0.308488, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22400, 0.308486, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22500, 0.308485, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22600, 0.308483, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22700, 0.308481, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22800, 0.30848, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.22900, 0.308478, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23000, 0.308476, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23100, 0.308474, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23200, 0.308473, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23300, 0.308471, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23400, 0.308469, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23500, 0.308467, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23600, 0.308466, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23700, 0.308464, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23800, 0.308462, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.23900, 0.30846, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24000, 0.308459, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24100, 0.308457, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24200, 0.308455, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24300, 0.308454, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24400, 0.308452, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24500, 0.30845, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24600, 0.308448, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24700, 0.308447, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24800, 0.308445, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.24900, 0.308443, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25000, 0.308441, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25100, 0.30844, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25200, 0.308438, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25300, 0.308436, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25400, 0.308434, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25500, 0.308433, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25600, 0.308431, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25700, 0.308429, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25800, 0.308428, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.25900, 0.308426, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26000, 0.308424, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26100, 0.308422, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26200, 0.308421, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26300, 0.308419, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26400, 0.308417, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26500, 0.308415, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26600, 0.308414, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26700, 0.308412, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26800, 0.30841, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.26900, 0.308408, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27000, 0.308407, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27100, 0.308405, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27200, 0.308403, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27300, 0.308402, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27400, 0.3084, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27500, 0.308398, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27600, 0.308396, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27700, 0.308395, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27800, 0.308393, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.27900, 0.308391, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28000, 0.308389, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28100, 0.308388, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28200, 0.308386, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28300, 0.308384, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28400, 0.308382, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28500, 0.308381, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28600, 0.308379, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28700, 0.308377, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28800, 0.308376, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.28900, 0.308374, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29000, 0.308372, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29100, 0.30837, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29200, 0.308369, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29300, 0.308367, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29400, 0.308365, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29500, 0.308363, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29600, 0.308362, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29700, 0.30836, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29800, 0.308358, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.29900, 0.308356, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30000, 0.308355, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30100, 0.308353, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30200, 0.308351, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30300, 0.30835, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30400, 0.308348, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30500, 0.308346, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30600, 0.308344, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30700, 0.308343, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30800, 0.308341, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.30900, 0.308339, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31000, 0.308337, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31100, 0.308336, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31200, 0.308334, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31300, 0.308332, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31400, 0.308331, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31500, 0.308329, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31600, 0.308327, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31700, 0.308325, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31800, 0.308324, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.31900, 0.308322, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32000, 0.30832, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32100, 0.308318, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32200, 0.308317, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32300, 0.308315, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32400, 0.308313, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32500, 0.308311, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32600, 0.30831, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32700, 0.308308, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32800, 0.308306, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.32900, 0.308305, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33000, 0.308303, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33100, 0.308301, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33200, 0.308299, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33300, 0.308298, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33400, 0.308296, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33500, 0.308294, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33600, 0.308292, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33700, 0.308291, -180, 0.333333, 180, 0.333333, -180, 0, 0
0, 0.33800, 0.308289, -180, 0.333333, 180, 0.333333, -180, 0, 0
