hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),DoS Attack
0,113.79645,-1750.57,-838.213,-1758.04,-1047,-1573.46,-949.177,2101.1218,5082.07
0,113.80111,-1753.82,-840.979,-1761.27,-1049.79,-1576.68,-951.938,2101.215,5091.77
0,113.80215,-1754.23,-841.339,-1761.7,-1050.14,-1577.11,-952.311,2101.2358,5093.04
0,113.80241,-1751.63,-839.138,-1759.13,-1047.91,-1574.55,-950.119,2101.241,5085.31
0,113.81251,-1743.61,-832.311,-1751.13,-1041.03,-1566.58,-943.278,2101.443,5061.32
0,113.86388,-1743.9,-832.546,-1751.4,-1041.28,-1566.85,-943.507,2102.4704,5062.15
0,113.87585,-1744.49,-833.049,-1751.99,-1041.79,-1567.44,-944.01,2102.7098,5063.92
0,113.87957,-1753.48,-840.691,-1760.94,-1049.49,-1576.35,-951.657,2102.7842,5090.77
0,113.92675,-1749.29,-837.144,-1756.8,-1045.9,-1572.22,-948.13,2103.7278,5078.31
0,113.93451,-1744.4,-832.992,-1751.93,-1041.71,-1567.38,-943.975,2103.883,5063.71
0,113.93588,-1749.21,-837.049,-1756.67,-1045.83,-1572.1,-947.997,2103.9104,5077.98
0,113.9477,-1746.72,-834.954,-1754.23,-1043.7,-1569.67,-945.93,2104.1468,5070.62
0,113.96478,-1753.25,-840.485,-1760.69,-1049.3,-1576.1,-951.43,2104.4884,5090.04
0,113.96815,-1753.39,-840.628,-1760.87,-1049.42,-1576.28,-951.599,2104.5558,5090.54
0,113.97574,-1752.4,-839.79,-1759.89,-1048.57,-1575.3,-950.765,2104.7076,5087.59
0,114.0033,-1743.13,-831.899,-1750.64,-1040.62,-1566.1,-942.866,2105.2588,5059.87
0,114.00446,-1743.63,-832.317,-1751.13,-1041.05,-1566.58,-943.277,2105.282,5061.34
0,114.06385,-1751.83,-839.29,-1759.3,-1048.08,-1574.72,-950.255,2106.4698,5085.85
0,114.07742,-1739.47,-828.791,-1747,-1037.48,-1562.47,-939.757,2106.7412,5048.94
0,114.07903,-1751.78,-839.242,-1759.25,-1048.04,-1574.66,-950.205,2106.7734,5085.69
0,114.10424,-1753.06,-840.336,-1760.52,-1049.13,-1575.94,-951.303,2107.2776,5089.52
0,114.11202,-1750.7,-838.345,-1758.2,-1047.11,-1573.62,-949.324,2107.4332,5082.52
0,114.1171,-1752.35,-839.734,-1759.82,-1048.53,-1575.23,-950.698,2107.5348,5087.4
0,114.12825,-1753.36,-840.595,-1760.83,-1049.39,-1576.24,-951.563,2107.7578,5090.43
0,114.15406,-1745.6,-833.999,-1753.11,-1042.73,-1568.55,-944.968,2108.274,5067.26
0,114.18391,-1749.06,-836.922,-1756.52,-1045.7,-1571.95,-947.876,2108.871,5077.53
0,114.20557,-1749.46,-837.276,-1756.94,-1046.05,-1572.37,-948.243,2109.3042,5078.77
0,114.22279,-1753.52,-840.722,-1760.97,-1049.53,-1576.38,-951.678,2109.6486,5090.87
0,114.23272,-1744.26,-832.864,-1751.77,-1041.59,-1567.23,-943.832,2109.8472,5063.26
0,114.2343,-1749.44,-837.241,-1756.89,-1046.02,-1572.32,-948.188,2109.8788,5078.65
0,114.23682,-1745.4,-833.838,-1752.92,-1042.57,-1568.37,-944.819,2109.9292,5066.69
0,114.2412,-1741.25,-830.309,-1748.78,-1039.01,-1564.25,-941.286,2110.0168,5054.28
0,114.24355,-1752.12,-839.529,-1759.58,-1048.32,-1574.99,-950.493,2110.0638,5086.69
0,114.2448,-1752.08,-839.51,-1759.56,-1048.29,-1574.98,-950.481,2110.0888,5086.62
0,114.2458,-1750.05,-837.79,-1757.55,-1046.56,-1572.97,-948.767,2110.1088,5080.57
0,114.24651,-1742.7,-831.536,-1750.22,-1040.25,-1565.67,-942.502,2110.123,5058.59
0,114.24947,-1742.29,-831.182,-1749.8,-1039.9,-1565.26,-942.144,2110.1822,5057.35
0,114.2534,-1751.96,-839.394,-1759.42,-1048.19,-1574.84,-950.359,2110.2608,5086.22
0,114.25686,-1752.67,-840.01,-1760.14,-1048.8,-1575.56,-950.979,2110.33,5088.37
0,114.2634,-1746.75,-834.99,-1754.28,-1043.72,-1569.71,-945.98,2110.4608,5070.74
0,114.26383,-1746.96,-835.152,-1754.46,-1043.9,-1569.89,-946.117,2110.4694,5071.31
0,114.26595,-1741.61,-830.618,-1749.15,-1039.32,-1564.61,-941.6,2110.5118,5055.37
0,114.2662,-1744.55,-833.091,-1752.03,-1041.84,-1567.48,-944.042,2110.5168,5064.06
0,114.2666,-1753.32,-840.558,-1760.79,-1049.36,-1576.2,-951.525,2110.5248,5090.31
0,114.27845,-1752.29,-839.695,-1759.78,-1048.48,-1575.19,-950.671,2110.7618,5087.26
0,114.2794,-1746.63,-834.891,-1754.16,-1043.62,-1569.6,-945.879,2110.7808,5070.39
0,114.28519,-1743.33,-832.071,-1750.85,-1040.79,-1566.3,-943.046,2110.8966,5060.48
0,114.28546,-1753.65,-840.837,-1761.11,-1049.64,-1576.52,-951.803,2110.902,5091.28
0,114.29526,-1747.56,-835.687,-1755.1,-1044.42,-1570.53,-946.678,2111.098,5073.19
0,114.29563,-1749.37,-837.198,-1756.85,-1045.97,-1572.28,-948.159,2111.1054,5078.5
0,114.30032,-1751.51,-839.019,-1758.98,-1047.81,-1574.4,-949.98,2111.1992,5084.89
0,114.30779,-1752.12,-839.54,-1759.59,-1048.33,-1575.01,-950.508,2111.3486,5086.72
0,114.30975,-1750.96,-838.558,-1758.45,-1047.33,-1573.87,-949.532,2111.3878,5083.28
0,114.3173,-1742.95,-831.744,-1750.46,-1040.46,-1565.92,-942.711,2111.5388,5059.33
0,114.32404,-1752.75,-840.068,-1760.21,-1048.87,-1575.62,-951.033,2111.6736,5088.58
0,114.33676,-1752.81,-840.128,-1760.28,-1048.92,-1575.7,-951.099,2111.928,5088.79
0,114.35825,-1746.69,-834.942,-1754.22,-1043.67,-1569.66,-945.932,2112.3578,5070.57
0,114.37988,-1749.51,-837.312,-1756.98,-1046.09,-1572.41,-948.269,2112.7904,5078.9
0,114.39159,-1752.82,-840.125,-1760.27,-1048.93,-1575.69,-951.083,2113.0246,5088.78
0,114.39562,-1739.36,-828.703,-1746.89,-1037.39,-1562.37,-939.67,2113.1052,5048.62
0,114.39845,-1749.2,-837.046,-1756.67,-1045.82,-1572.1,-948.008,2113.1618,5077.97
0,114.39931,-1748.33,-836.316,-1755.82,-1045.07,-1571.25,-947.286,2113.179,5075.4
0,114.40214,-1747.93,-835.978,-1755.42,-1044.73,-1570.86,-946.946,2113.2356,5074.21
0,114.40868,-1749.18,-837.039,-1756.66,-1045.81,-1572.09,-948.002,2113.3664,5077.93
0,114.40998,-1746.59,-834.843,-1754.1,-1043.58,-1569.54,-945.819,2113.3924,5070.23
0,114.41203,-1741.21,-830.276,-1748.75,-1038.97,-1564.21,-941.258,2113.4334,5054.17
0,114.41328,-1751.34,-838.865,-1758.8,-1047.66,-1574.22,-949.829,2113.4584,5084.36
0,114.45145,-1742.02,-830.958,-1749.54,-1039.67,-1565,-941.925,2114.2218,5056.56
0,114.45781,-1747.2,-835.332,-1754.66,-1044.1,-1570.1,-946.277,2114.349,5071.96
0,114.46352,-1746.62,-834.859,-1754.11,-1043.61,-1569.55,-945.827,2114.4632,5070.28
0,114.4695,-1743.63,-832.331,-1751.16,-1041.05,-1566.61,-943.306,2114.5828,5061.4
0,114.49462,-1742.11,-831.034,-1749.63,-1039.75,-1565.09,-942.001,2115.0852,5056.83
0,114.49805,-1743.24,-831.981,-1750.74,-1040.71,-1566.19,-942.938,2115.1538,5060.17
0,114.50031,-1749.5,-837.286,-1756.94,-1046.07,-1572.37,-948.229,2115.199,5078.81
0,114.5349,-1744.51,-833.084,-1752.04,-1041.81,-1567.49,-944.068,2115.8908,5064.04
0,114.54684,-1745.72,-834.094,-1753.21,-1042.84,-1568.66,-945.054,2116.1296,5067.59
0,114.55181,-1741.6,-830.603,-1749.13,-1039.31,-1564.59,-941.58,2116.229,5055.32
0,114.55357,-1747.73,-835.787,-1755.19,-1044.56,-1570.63,-946.728,2116.2642,5073.55
0,114.55699,-1745.64,-834.034,-1753.15,-1042.77,-1568.59,-945.007,2116.3326,5067.38
0,114.56438,-1744.01,-832.647,-1751.52,-1041.37,-1566.97,-943.616,2116.4804,5062.5
0,114.56902,-1742.3,-831.195,-1749.82,-1039.91,-1565.28,-942.163,2116.5732,5057.4
0,114.57146,-1745.49,-833.887,-1752.97,-1042.64,-1568.41,-944.838,2116.622,5066.87
0,114.5741,-1746.3,-834.585,-1753.79,-1043.34,-1569.23,-945.547,2116.6748,5069.32
0,114.57435,-1739.52,-828.85,-1747.08,-1037.53,-1562.54,-939.836,2116.6798,5049.14
0,114.57561,-1743.69,-832.358,-1751.17,-1041.1,-1566.63,-943.303,2116.705,5061.49
0,114.57026,-1747.67,-835.741,-1755.14,-1044.51,-1570.58,-946.692,2116.598,5073.39
0,114.57019,-1741.73,-830.723,-1749.27,-1039.42,-1564.73,-941.708,2116.5966,5055.73
0,114.59428,-1739.78,-829.05,-1747.3,-1037.75,-1562.77,-940.017,2117.0784,5049.85
0,114.59493,-1741.51,-830.51,-1749.01,-1039.23,-1564.47,-941.463,2117.0914,5054.99
0,114.60597,-1743.47,-832.171,-1750.96,-1040.91,-1566.41,-943.126,2117.3122,5060.84
0,114.65168,-1751.71,-839.187,-1759.18,-1047.98,-1574.6,-950.152,2118.2264,5085.49
0,114.65327,-1740.43,-829.606,-1747.95,-1038.3,-1563.42,-940.572,2118.2582,5051.8
0,114.6682,-1748.54,-836.488,-1756.02,-1045.26,-1571.45,-947.45,2118.5568,5076.01
0,114.66899,-1743.31,-832.062,-1750.84,-1040.77,-1566.29,-943.045,2118.5726,5060.44
0,114.68009,-1739.26,-828.617,-1746.8,-1037.31,-1562.27,-939.591,2118.7946,5048.33
0,114.68217,-1745.81,-834.149,-1753.27,-1042.91,-1568.71,-945.087,2118.8362,5067.79
0,114.68262,-1739.93,-829.193,-1747.48,-1037.88,-1562.94,-940.176,2118.8452,5050.35
0,114.68608,-1743,-831.775,-1750.49,-1040.51,-1565.95,-942.724,2118.9144,5059.44
0,114.68626,-1740.79,-829.907,-1748.31,-1038.61,-1563.77,-940.876,2118.918,5052.87
0,114.68643,-1744.21,-832.801,-1751.69,-1041.55,-1567.15,-943.751,2118.9214,5063.05
0,114.68659,-1745.82,-834.172,-1753.3,-1042.92,-1568.75,-945.13,2118.9246,5067.87
0,114.68661,-1744.84,-833.351,-1752.35,-1042.09,-1567.79,-944.319,2118.925,5064.98
0,114.68447,-1749.31,-837.133,-1756.77,-1045.91,-1572.2,-948.083,2118.8822,5078.28
0,114.69136,-1747.8,-835.869,-1755.3,-1044.62,-1570.73,-946.842,2119.02,5073.83
0,114.69266,-1747.55,-835.655,-1755.05,-1044.41,-1570.48,-946.623,2119.046,5073.08
0,114.7032,-1749.44,-837.254,-1756.91,-1046.03,-1572.34,-948.214,2119.2568,5078.69
0,114.70454,-1738.98,-828.372,-1746.5,-1037.06,-1561.98,-939.336,2119.2836,5047.46
0,114.71645,-1742.58,-831.411,-1750.06,-1040.14,-1565.52,-942.357,2119.5218,5058.16
0,114.72814,-1741.81,-830.774,-1749.32,-1039.49,-1564.78,-941.739,2119.7556,5055.91
0,114.72839,-1747.24,-835.37,-1754.7,-1044.14,-1570.14,-946.314,2119.7606,5072.08
0,114.74244,-1746.26,-834.555,-1753.76,-1043.3,-1569.2,-945.525,2120.0416,5069.22
0,114.74429,-1741.36,-830.41,-1748.91,-1039.11,-1564.36,-941.39,2120.0786,5054.63
0,114.74898,-1745.18,-833.623,-1752.66,-1042.37,-1568.1,-944.571,2120.1724,5065.94
0,114.75046,-1743.6,-832.301,-1751.12,-1041.03,-1566.57,-943.27,2120.202,5061.29
0,114.75514,-1745.12,-833.579,-1752.61,-1042.32,-1568.06,-944.537,2120.2956,5065.79
0,114.75535,-1742.72,-831.556,-1750.24,-1040.27,-1565.7,-942.527,2120.2998,5058.66
0,114.7678,-1741.14,-830.204,-1748.66,-1038.91,-1564.12,-941.171,2120.5488,5053.92
0,114.76923,-1741.08,-830.149,-1748.59,-1038.86,-1564.05,-941.11,2120.5774,5053.72
0,114.77064,-1743.97,-832.598,-1751.46,-1041.34,-1566.91,-943.549,2120.6056,5062.34
0,114.7709,-1742.98,-831.768,-1750.49,-1040.49,-1565.94,-942.734,2120.6108,5059.41
0,114.77428,-1743.34,-832.066,-1750.84,-1040.8,-1566.29,-943.027,2120.6784,5060.47
0,114.7819,-1746.61,-834.84,-1754.08,-1043.6,-1569.53,-945.792,2120.8308,5070.22
0,114.78304,-1741.1,-830.191,-1748.65,-1038.89,-1564.11,-941.173,2120.8536,5053.86
0,128.756,-1731.48,-822.01,-1739.03,-1030.65,-1554.53,-932.966,2400.3128,5025.04
0,128.75829,-1732.04,-822.474,-1739.57,-1031.13,-1555.07,-933.423,2400.3586,5026.68
0,128.76024,-1729.01,-819.923,-1736.58,-1028.55,-1552.09,-930.883,2400.3976,5017.68
0,128.77461,-1727.19,-818.374,-1734.75,-1026.99,-1550.27,-929.327,2400.685,5012.21
0,128.77818,-1728.44,-819.418,-1735.97,-1028.05,-1551.49,-930.36,2400.7564,5015.9
0,128.78705,-1725.62,-817.046,-1733.19,-1025.65,-1548.72,-928.002,2400.9338,5007.53
0,128.79221,-1728.28,-819.281,-1735.81,-1027.92,-1551.33,-930.218,2401.037,5015.42
0,128.79733,-1732.46,-822.819,-1739.97,-1031.49,-1555.47,-933.755,2401.1394,5027.9
0,128.80241,-1724.33,-815.957,-1731.9,-1024.55,-1547.44,-926.905,2401.241,5003.67
0,128.80333,-1731.16,-821.707,-1738.65,-1030.38,-1554.16,-932.63,2401.2594,5023.97
0,128.80345,-1731.5,-822.019,-1739.04,-1030.67,-1554.54,-932.969,2401.2618,5025.08
0,128.81413,-1737.01,-826.677,-1744.5,-1035.38,-1559.98,-937.611,2401.4754,5041.49
0,128.86911,-1736.32,-826.109,-1743.85,-1034.79,-1559.33,-937.068,2402.575,5039.5
0,128.8766,-1734.59,-824.642,-1742.12,-1033.31,-1557.61,-935.603,2402.7248,5034.32
0,128.88901,-1734.23,-824.332,-1741.76,-1033,-1557.25,-935.287,2402.973,5033.24
0,128.92776,-1736.47,-826.228,-1743.98,-1034.92,-1559.46,-937.175,2403.748,5039.91
0,128.93628,-1725.98,-817.348,-1733.54,-1025.95,-1549.07,-928.3,2403.9184,5008.59
0,128.93718,-1729.23,-820.084,-1736.75,-1028.73,-1552.27,-931.02,2403.9364,5018.25
0,128.94897,-1731.99,-822.423,-1739.51,-1031.09,-1555.01,-933.363,2404.1722,5026.51
0,128.96643,-1731.28,-821.836,-1738.82,-1030.48,-1554.33,-932.789,2404.5214,5024.43
0,128.96915,-1735.78,-825.633,-1743.28,-1034.32,-1558.76,-936.57,2404.5758,5037.82
0,128.97636,-1730.82,-821.464,-1738.39,-1030.1,-1553.9,-932.434,2404.72,5023.11
0,129.00287,-1727.2,-818.392,-1734.77,-1027,-1550.3,-929.352,2405.2502,5012.27
0,129.00334,-1734.71,-824.733,-1742.23,-1033.41,-1557.72,-935.683,2405.2596,5034.66
0,129.02365,-1729.07,-819.978,-1736.65,-1028.6,-1552.16,-930.948,2405.6658,5017.88
0,129.04883,-1726.89,-818.124,-1734.46,-1026.74,-1549.98,-929.079,2406.1694,5011.33
0,129.05521,-1733.27,-823.499,-1740.76,-1032.18,-1556.26,-934.426,2406.297,5030.29
0,129.06459,-1723.7,-815.42,-1731.27,-1024.01,-1546.81,-926.368,2406.4846,5001.78
0,129.07426,-1732.77,-823.088,-1740.29,-1031.76,-1555.79,-934.035,2406.678,5028.85
0,129.10872,-1727.75,-818.861,-1735.33,-1027.47,-1550.85,-929.828,2407.3672,5013.93
0,129.12132,-1731.43,-821.947,-1738.94,-1030.61,-1554.45,-932.883,2407.6192,5024.82
0,129.13071,-1727.83,-818.922,-1735.4,-1027.54,-1550.92,-929.884,2407.807,5014.15
0,129.16142,-1732.48,-822.836,-1739.99,-1031.51,-1555.49,-933.769,2408.4212,5027.96
0,129.16714,-1737.01,-826.677,-1744.5,-1035.38,-1559.99,-937.615,2408.5356,5041.5
0,129.18436,-1735.35,-825.293,-1742.89,-1033.96,-1558.38,-936.255,2408.88,5036.62
0,129.20033,-1733.25,-823.508,-1740.79,-1032.16,-1556.29,-934.468,2409.1994,5030.33
0,129.20691,-1726.76,-818.025,-1734.35,-1026.63,-1549.87,-928.996,2409.331,5010.98
0,129.23326,-1728.8,-819.725,-1736.33,-1028.36,-1551.85,-930.664,2409.858,5016.98
0,129.23462,-1725.74,-817.153,-1733.31,-1025.76,-1548.84,-928.11,2409.8852,5007.89
0,129.23868,-1723.68,-815.404,-1731.25,-1024,-1546.79,-926.354,2409.9664,5001.72
0,129.23889,-1731.38,-821.913,-1738.91,-1030.57,-1554.41,-932.859,2409.9706,5024.7
0,129.23897,-1725.86,-817.261,-1733.45,-1025.86,-1548.97,-928.228,2409.9722,5008.28
0,129.24652,-1729.78,-820.547,-1737.29,-1029.2,-1552.81,-931.48,2410.1232,5019.88
0,129.24654,-1723.84,-815.556,-1731.44,-1024.14,-1546.97,-926.523,2410.1236,5002.25
0,129.24706,-1725.08,-816.579,-1732.63,-1025.19,-1548.16,-927.518,2410.134,5005.87
0,129.25468,-1734.36,-824.432,-1741.87,-1033.11,-1557.36,-935.381,2410.2864,5033.59
0,129.26183,-1735.51,-825.419,-1743.03,-1034.1,-1558.52,-936.369,2410.4294,5037.06
0,129.26341,-1725.99,-817.362,-1733.55,-1025.97,-1549.08,-928.313,2410.461,5008.62
0,129.26375,-1731.6,-822.083,-1739.1,-1030.75,-1554.61,-933.011,2410.4678,5025.31
0,129.27083,-1734.34,-824.418,-1741.85,-1033.1,-1557.35,-935.361,2410.6094,5033.54
0,129.27357,-1728.77,-819.724,-1736.35,-1028.34,-1551.86,-930.695,2410.6642,5016.98
0,129.28105,-1736.75,-826.461,-1744.26,-1035.15,-1559.74,-937.412,2410.8138,5040.75
0,129.28369,-1736.3,-826.089,-1743.82,-1034.77,-1559.31,-937.047,2410.8666,5039.43
0,129.28392,-1734.35,-824.439,-1741.89,-1033.1,-1557.38,-935.4,2410.8712,5033.62
0,129.28848,-1732.83,-823.155,-1740.38,-1031.81,-1555.87,-934.113,2410.9624,5029.08
0,129.28918,-1730.86,-821.488,-1738.41,-1030.13,-1553.92,-932.446,2410.9764,5023.19
0,129.29071,-1726.66,-817.933,-1734.23,-1026.54,-1549.76,-928.895,2411.007,5010.65
0,129.29678,-1722.75,-814.62,-1730.33,-1023.2,-1545.87,-925.577,2411.1284,4998.95
0,129.30016,-1731.13,-821.696,-1738.65,-1030.35,-1554.16,-932.641,2411.196,5023.94
0,129.30565,-1732.07,-822.498,-1739.6,-1031.16,-1555.1,-933.445,2411.3058,5026.77
0,129.30963,-1736.25,-826.029,-1743.74,-1034.72,-1559.23,-936.968,2411.3854,5039.22
0,129.31024,-1728.32,-819.333,-1735.88,-1027.96,-1551.4,-930.285,2411.3976,5015.6
0,129.31914,-1729.51,-820.331,-1737.05,-1028.97,-1552.56,-931.275,2411.5756,5019.12
0,129.33031,-1727.49,-818.628,-1735.05,-1027.25,-1550.57,-929.583,2411.799,5013.11
0,129.35007,-1724.67,-816.241,-1732.24,-1024.84,-1547.77,-927.196,2412.1942,5004.68
0,129.38124,-1731.65,-822.12,-1739.14,-1030.79,-1554.65,-933.044,2412.8176,5025.44
0,129.3813,-1734.44,-824.497,-1741.95,-1033.18,-1557.44,-935.44,2412.8188,5033.83
0,129.38399,-1735.39,-825.316,-1742.91,-1033.99,-1558.4,-936.267,2412.8726,5036.7
0,129.38464,-1722.91,-814.752,-1730.48,-1023.34,-1546.02,-925.701,2412.8856,4999.41
0,129.39268,-1734.05,-824.174,-1741.57,-1032.85,-1557.06,-935.121,2413.0464,5032.68
0,129.39282,-1730.47,-821.16,-1738.03,-1029.79,-1553.54,-932.124,2413.0492,5022.04
0,129.39516,-1736.85,-826.533,-1744.33,-1035.24,-1559.81,-937.463,2413.096,5040.99
0,129.39943,-1731.38,-821.933,-1738.95,-1030.57,-1554.45,-932.906,2413.1814,5024.78
0,129.40643,-1724.56,-816.167,-1732.16,-1024.75,-1547.69,-927.137,2413.3214,5004.41
0,129.40694,-1724.07,-815.726,-1731.63,-1024.33,-1547.16,-926.671,2413.3316,5002.86
0,129.4471,-1733.46,-823.673,-1740.98,-1032.35,-1556.47,-934.62,2414.1348,5030.91
0,129.46518,-1724.69,-816.262,-1732.26,-1024.86,-1547.79,-927.211,2414.4964,5004.74
0,129.48009,-1734.77,-824.782,-1742.28,-1033.46,-1557.77,-935.731,2414.7946,5034.82
0,129.49469,-1726.71,-817.971,-1734.27,-1026.58,-1549.8,-928.922,2415.0866,5010.78
0,129.49992,-1735.1,-825.06,-1742.61,-1033.74,-1558.1,-936.009,2415.1912,5035.81
0,129.50233,-1732.82,-823.147,-1740.37,-1031.8,-1555.86,-934.108,2415.2394,5029.05
0,129.50662,-1723.96,-815.644,-1731.53,-1024.24,-1547.07,-926.592,2415.3252,5002.56
0,129.50818,-1730.82,-821.421,-1738.32,-1030.09,-1553.83,-932.344,2415.3564,5022.97
0,129.50844,-1734.25,-824.334,-1741.75,-1033.01,-1557.25,-935.275,2415.3616,5033.25
0,129.5085,-1728.65,-819.622,-1736.23,-1028.24,-1551.74,-930.593,2415.3628,5016.62
0,129.52867,-1730.71,-821.345,-1738.24,-1030,-1553.75,-932.286,2415.7662,5022.7
0,129.53986,-1726.5,-817.8,-1734.08,-1026.41,-1549.6,-928.763,2415.99,5010.18
0,129.54436,-1727.5,-818.626,-1735.04,-1027.25,-1550.56,-929.568,2416.08,5013.1
0,129.55116,-1730.34,-821.028,-1737.86,-1029.68,-1553.38,-931.967,2416.216,5021.58
0,129.55141,-1735.19,-825.134,-1742.69,-1033.82,-1558.18,-936.07,2416.221,5036.06
0,129.5591,-1723.37,-815.147,-1730.94,-1023.73,-1546.49,-926.096,2416.3748,5000.8
0,129.5663,-1735.83,-825.681,-1743.34,-1034.37,-1558.82,-936.629,2416.5188,5037.99
0,129.57338,-1722.81,-814.669,-1730.38,-1023.25,-1545.93,-925.619,2416.6604,4999.12
0,129.5746,-1726.63,-817.878,-1734.15,-1026.51,-1549.68,-928.808,2416.6848,5010.46
0,129.58293,-1724.45,-816.055,-1732.02,-1024.65,-1547.55,-927.007,2416.8514,5004.02
0,129.59419,-1724.97,-816.49,-1732.53,-1025.1,-1548.06,-927.432,2417.0766,5005.56
0,129.60422,-1733.51,-823.717,-1741.03,-1032.39,-1556.53,-934.665,2417.2772,5031.07
0,129.60422,-1731.86,-822.328,-1739.4,-1030.98,-1554.91,-933.286,2417.2772,5026.17
0,129.60449,-1735.41,-825.32,-1742.91,-1034.01,-1558.4,-936.26,2417.2826,5036.72
0,129.62833,-1730.71,-821.368,-1738.28,-1030,-1553.78,-932.336,2417.7594,5022.77
0,129.62852,-1724.9,-816.452,-1732.49,-1025.04,-1548.02,-927.419,2417.7632,5005.41
0,129.62871,-1726.73,-817.97,-1734.27,-1026.59,-1549.79,-928.909,2417.767,5010.79
0,129.63123,-1726.79,-818.024,-1734.33,-1026.64,-1549.86,-928.97,2417.8174,5010.98
0,129.63737,-1735.68,-825.554,-1743.19,-1034.24,-1558.68,-936.504,2417.9402,5037.55
0,129.64888,-1727.76,-818.853,-1735.31,-1027.47,-1550.83,-929.805,2418.1704,5013.9
0,129.66,-1735.52,-825.419,-1743.03,-1034.1,-1558.52,-936.369,2418.3928,5037.07
0,129.6613,-1723.1,-814.915,-1730.67,-1023.5,-1546.21,-925.865,2418.4188,4999.98
0,129.66908,-1734.28,-824.365,-1741.79,-1033.04,-1557.28,-935.312,2418.5744,5033.35
0,129.67035,-1724.85,-816.396,-1732.42,-1024.99,-1547.95,-927.345,2418.5998,5005.22
0,129.68163,-1726.34,-817.639,-1733.88,-1026.26,-1549.41,-928.579,2418.8254,5009.63
0,129.6826,-1723.03,-814.858,-1730.61,-1023.44,-1546.15,-925.813,2418.8448,4999.79
0,129.69241,-1728.63,-819.571,-1736.14,-1028.22,-1551.66,-930.497,2419.041,5016.43
0,129.70068,-1731.92,-822.361,-1739.43,-1031.03,-1554.94,-933.3,2419.2064,5026.29
0,129.70238,-1722.61,-814.497,-1730.18,-1023.08,-1545.72,-925.444,2419.2404,4998.51
0,129.70483,-1724.34,-815.948,-1731.88,-1024.56,-1547.42,-926.884,2419.2894,5003.64
0,129.71349,-1723.04,-814.855,-1730.6,-1023.45,-1546.14,-925.802,2419.4626,4999.78
0,129.71904,-1735.89,-825.733,-1743.4,-1034.42,-1558.88,-936.681,2419.5736,5038.17
0,129.72548,-1725.58,-817.014,-1733.14,-1025.62,-1548.68,-927.965,2419.7024,5007.4
0,129.73695,-1728.18,-819.196,-1735.71,-1027.83,-1551.23,-930.133,2419.9318,5015.12
0,129.74661,-1722.71,-814.596,-1730.3,-1023.17,-1545.84,-925.559,2420.125,4998.85
0,129.75584,-1735.5,-825.398,-1743.01,-1034.09,-1558.49,-936.345,2420.3096,5037
0,129.76625,-1725.02,-816.54,-1732.59,-1025.14,-1548.12,-927.49,2420.5178,5005.73
0,129.77344,-1731.92,-822.353,-1739.41,-1031.03,-1554.92,-933.277,2420.6616,5026.25
0,129.80173,-1722.77,-814.632,-1730.34,-1023.22,-1545.88,-925.579,2421.2274,4998.99
0,129.81741,-1727.34,-818.476,-1734.86,-1027.11,-1550.38,-929.405,2421.541,5012.58
0,129.82292,-1736.02,-825.845,-1743.53,-1034.53,-1559.02,-936.796,2421.6512,5038.57
0,129.83177,-1731.31,-821.874,-1738.88,-1030.51,-1554.38,-932.843,2421.8282,5024.57
0,129.83812,-1736.4,-826.158,-1743.89,-1034.86,-1559.38,-937.093,2421.9552,5039.67
0,129.84148,-1726.34,-817.656,-1733.9,-1026.26,-1549.43,-928.607,2422.0224,5009.67
0,129.84404,-1734.78,-824.794,-1742.3,-1033.47,-1557.79,-935.743,2422.0736,5034.87
0,143.7572,-1715.29,-808.324,-1722.89,-1016.85,-1538.47,-919.269,2700.3368,4976.65
0,143.75914,-1708.9,-802.935,-1716.53,-1011.42,-1532.13,-913.887,2700.3756,4957.56
0,143.76097,-1709.03,-803.023,-1716.62,-1011.53,-1532.23,-913.95,2700.4122,4957.88
0,143.77533,-1713.7,-806.947,-1721.25,-1015.49,-1536.84,-917.861,2700.6994,4971.79
0,143.77872,-1714.32,-807.484,-1721.9,-1016.02,-1537.48,-918.416,2700.7672,4973.7
0,143.78764,-1718.5,-811.003,-1726.05,-1019.58,-1541.61,-921.924,2700.9456,4986.16
0,143.79315,-1712.6,-806.059,-1720.23,-1014.57,-1535.81,-917.013,2701.0558,4968.64
0,143.79848,-1720.12,-812.379,-1727.68,-1020.96,-1543.23,-923.314,2701.1624,4991.03
0,143.80299,-1717.71,-810.355,-1725.29,-1018.91,-1540.86,-921.301,2701.2526,4983.86
0,143.80452,-1715.53,-808.517,-1723.12,-1017.06,-1538.7,-919.46,2701.2832,4977.35
0,143.80453,-1717.34,-810.034,-1724.91,-1018.6,-1540.48,-920.964,2701.2834,4982.73
0,143.81529,-1720.56,-812.745,-1728.1,-1021.33,-1543.66,-923.673,2701.4986,4992.32
0,143.87361,-1713.07,-806.436,-1720.66,-1014.96,-1536.25,-917.372,2702.665,4969.98
0,143.88121,-1712.86,-806.253,-1720.44,-1014.78,-1536.03,-917.185,2702.817,4969.33
0,143.88956,-1716.23,-809.088,-1723.79,-1017.65,-1539.36,-920.01,2702.984,4979.38
0,143.9287,-1716.34,-809.194,-1723.92,-1017.75,-1539.49,-920.129,2703.7668,4979.75
