hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),No Load Scheduling,t(sec),t(sec)
0,833.96002,-978.94,-259.108,-984.849,-460.606,-807.384,-365.026,2771.173,840.13665,16502.733
0,833.96088,-973.025,-254.915,-978.967,-456.348,-801.542,-360.828,2753.534,840.13751,16502.7502
0,833.96967,-981.497,-260.92,-987.385,-462.449,-809.904,-366.835,2778.786,840.1463,16502.926
0,833.96967,-974.669,-256.081,-980.605,-457.53,-803.168,-361.998,2758.442,840.1463,16502.926
0,834.01965,-974.021,-255.618,-979.952,-457.064,-802.52,-361.528,2756.493,840.19628,16503.9256
0,834.02661,-978.268,-258.629,-984.175,-460.122,-806.716,-364.542,2769.159,840.20324,16504.0648
0,834.04077,-977.332,-257.967,-983.249,-459.447,-805.795,-363.883,2766.376,840.2174,16504.348
0,834.04907,-978.929,-259.1,-984.836,-460.598,-807.372,-365.016,2771.137,840.2257,16504.514
0,834.05316,-973.284,-255.098,-979.225,-456.534,-801.798,-361.012,2754.307,840.22979,16504.5958
0,834.05389,-969.471,-252.395,-975.425,-453.793,-798.025,-358.301,2742.921,840.23052,16504.6104
0,834.05908,-969.831,-252.647,-975.778,-454.051,-798.376,-358.55,2743.985,840.23571,16504.7142
0,834.07465,-977.712,-258.232,-983.616,-459.722,-806.161,-364.141,2767.489,840.25128,16505.0256
0,834.08838,-976.081,-257.08,-982.005,-458.547,-804.56,-362.995,2762.646,840.26501,16505.3002
0,834.08868,-978.703,-258.938,-984.61,-460.435,-807.147,-364.854,2770.46,840.26531,16505.3062
0,834.1098,-978.465,-258.771,-984.377,-460.264,-806.915,-364.689,2769.757,840.28643,16505.7286
0,834.11005,-971.256,-253.661,-977.207,-455.076,-799.794,-359.573,2748.257,840.28668,16505.7336
0,834.11584,-980.931,-260.517,-986.819,-462.041,-809.342,-366.43,2777.092,840.29247,16505.8494
0,834.14398,-981.557,-260.967,-987.455,-462.492,-809.972,-366.889,2778.984,840.32061,16506.4122
0,834.16608,-976.109,-257.102,-982.038,-458.567,-804.591,-363.02,2762.738,840.34271,16506.8542
0,834.16705,-973.826,-255.48,-979.76,-456.924,-802.33,-361.392,2755.916,840.34368,16506.8736
0,834.17273,-979.014,-259.158,-984.917,-460.659,-807.452,-365.072,2771.383,840.34936,16506.9872
0,834.17352,-970.921,-253.424,-976.875,-454.835,-799.464,-359.336,2747.26,840.35015,16507.003
0,834.20422,-973.314,-255.115,-979.243,-456.555,-801.818,-361.021,2754.375,840.38085,16507.617
0,834.21552,-978.827,-259.025,-984.73,-460.525,-807.266,-364.938,2770.823,840.39215,16507.843
0,834.21606,-982.707,-261.783,-988.596,-463.322,-811.106,-367.704,2782.409,840.39269,16507.8538
0,834.21698,-973.068,-254.947,-979.015,-456.379,-801.589,-360.864,2753.672,840.39361,16507.8722
0,834.2522,-978.806,-259.01,-984.708,-460.509,-807.245,-364.923,2770.759,840.42883,16508.5766
0,834.25354,-973.782,-255.451,-979.72,-456.892,-802.289,-361.365,2755.791,840.43017,16508.6034
0,834.25452,-981.392,-260.846,-987.281,-462.373,-809.801,-366.761,2778.474,840.43115,16508.623
0,834.25568,-970.142,-252.874,-976.103,-454.275,-798.697,-358.788,2744.942,840.43231,16508.6462
0,834.26282,-977.733,-258.247,-983.637,-459.737,-806.182,-364.157,2767.552,840.43945,16508.789
0,834.26587,-981.947,-261.242,-987.839,-462.773,-810.354,-367.162,2780.14,840.4425,16508.85
0,834.2677,-977.463,-258.063,-983.385,-459.542,-805.93,-363.982,2766.778,840.44433,16508.8866
0,834.29236,-982.504,-261.638,-988.392,-463.175,-810.904,-367.557,2781.8,840.46899,16509.3798
0,834.31427,-974.451,-255.927,-980.391,-457.374,-802.955,-361.845,2757.797,840.4909,16509.818
0,834.31494,-980.917,-260.509,-986.81,-462.031,-809.333,-366.425,2777.06,840.49157,16509.8314
0,834.31641,-972.822,-254.772,-978.768,-456.202,-801.343,-360.687,2752.933,840.49304,16509.8608
0,834.35071,-979.401,-259.433,-985.3,-460.939,-807.833,-365.345,2772.534,840.52734,16510.5468
0,834.3512,-970.644,-253.228,-976.599,-454.635,-799.19,-359.14,2746.433,840.52783,16510.5566
0,834.36285,-972.665,-254.655,-978.598,-456.089,-801.177,-360.561,2752.44,840.53948,16510.7896
0,834.36383,-970.561,-253.166,-976.509,-454.576,-799.101,-359.072,2746.171,840.54046,16510.8092
0,834.40704,-969.898,-252.695,-975.846,-454.099,-798.443,-358.599,2744.187,840.58367,16511.6734
0,834.43719,-970.173,-252.89,-976.118,-454.297,-798.714,-358.793,2745.005,840.61382,16512.2764
0,834.46924,-981.765,-261.108,-987.647,-462.642,-810.164,-367.021,2779.576,840.64587,16512.9174
0,834.47076,-982.087,-261.344,-987.983,-462.874,-810.496,-367.267,2780.566,840.64739,16512.9478
0,834.4726,-972.516,-254.556,-978.465,-455.982,-801.043,-360.472,2752.024,840.64923,16512.9846
0,834.47784,-974.623,-256.043,-980.547,-457.497,-803.113,-361.952,2758.283,840.65447,16513.0894
0,834.48315,-969.916,-252.711,-975.87,-454.112,-798.466,-358.618,2744.252,840.65978,16513.1956
0,834.49341,-969.391,-252.336,-975.341,-453.735,-797.941,-358.239,2742.673,840.67004,16513.4008
0,834.5127,-978.467,-258.767,-984.366,-460.265,-806.906,-364.677,2769.739,840.68933,16513.7866
0,834.51288,-981.584,-260.985,-987.479,-462.512,-809.996,-366.905,2779.059,840.68951,16513.7902
0,834.51428,-973.522,-255.268,-979.465,-456.706,-802.036,-361.185,2755.023,840.69091,16513.8182
0,834.52307,-982.08,-261.334,-987.965,-462.869,-810.48,-367.25,2780.525,840.6997,16513.994
0,834.52844,-979.583,-259.566,-985.494,-461.069,-808.023,-365.488,2773.1,840.70507,16514.1014
0,834.52948,-979.245,-259.325,-985.154,-460.826,-807.687,-365.244,2772.086,840.70611,16514.1222
0,834.53094,-979.824,-259.736,-985.73,-461.243,-808.259,-365.655,2773.813,840.70757,16514.1514
0,834.55957,-978.749,-258.973,-984.661,-460.468,-807.197,-364.892,2770.607,840.7362,16514.724
0,834.56085,-976.612,-257.457,-982.534,-458.929,-805.084,-363.373,2764.23,840.73748,16514.7496
0,834.5614,-980.625,-260.303,-986.522,-461.82,-809.046,-366.22,2776.193,840.73803,16514.7606
0,834.56299,-972.364,-254.447,-978.312,-455.872,-800.891,-360.362,2751.567,840.73962,16514.7924
0,834.57257,-969.438,-252.371,-975.391,-453.769,-797.991,-358.276,2742.82,840.7492,16514.984
0,834.64832,-979.361,-259.402,-985.256,-460.91,-807.79,-365.312,2772.407,840.82495,16516.499
0,834.64966,-973.462,-255.225,-979.403,-456.663,-801.974,-361.139,2754.839,840.82629,16516.5258
0,834.65277,-975.99,-257.013,-981.908,-458.481,-804.464,-362.924,2762.362,840.8294,16516.588
0,834.65387,-978.408,-258.729,-984.317,-460.223,-806.856,-364.644,2769.581,840.8305,16516.61
0,834.6839,-977.446,-258.048,-983.363,-459.53,-805.908,-363.965,2766.717,840.86053,16517.2106
0,834.68494,-970.823,-253.354,-976.776,-454.765,-799.365,-359.265,2746.964,840.86157,16517.2314
0,834.7038,-973.12,-254.977,-979.05,-456.416,-801.626,-360.884,2753.796,840.88043,16517.6086
0,834.70441,-969.834,-252.652,-975.786,-454.053,-798.383,-358.558,2744.003,840.88104,16517.6208
0,834.70844,-976.649,-257.478,-982.559,-458.956,-805.111,-363.386,2764.319,840.88507,16517.7014
0,834.7085,-976.984,-257.72,-982.901,-459.197,-805.45,-363.634,2765.335,840.88513,16517.7026
0,834.72437,-975.305,-256.53,-981.232,-457.989,-803.792,-362.443,2760.329,840.901,16518.02
0,834.73401,-971.839,-254.073,-977.783,-455.495,-800.366,-359.982,2749.988,840.91064,16518.2128
0,834.73633,-978.999,-259.147,-984.899,-460.649,-807.435,-365.058,2771.333,840.91296,16518.2592
0,834.75659,-972.2,-254.33,-978.147,-455.755,-800.727,-360.243,2751.074,840.93322,16518.6644
0,834.77649,-975.021,-256.326,-980.943,-457.784,-803.506,-362.235,2759.47,840.95312,16519.0624
0,834.80084,-980.01,-259.866,-985.909,-461.377,-808.437,-365.781,2774.356,840.97747,16519.5494
0,834.80383,-980.921,-260.515,-986.821,-462.033,-809.343,-366.435,2777.085,840.98046,16519.6092
0,834.82843,-974.828,-256.193,-980.763,-457.645,-803.325,-362.11,2758.916,841.00506,16520.1012
0,834.84869,-977.817,-258.31,-983.727,-459.797,-806.271,-364.223,2767.815,841.02532,16520.5064
0,834.87073,-977.064,-257.777,-982.982,-459.255,-805.53,-363.693,2765.576,841.04736,16520.9472
0,834.88611,-976.461,-257.349,-982.381,-458.82,-804.933,-363.263,2763.775,841.06274,16521.2548
0,834.89728,-975.879,-256.936,-981.802,-458.401,-804.358,-362.849,2762.039,841.07391,16521.4782
0,834.89752,-979.466,-259.48,-985.368,-460.985,-807.901,-365.396,2772.735,841.07415,16521.483
0,834.91968,-977.233,-257.898,-983.153,-459.376,-805.699,-363.815,2766.085,841.09631,16521.9262
0,834.92041,-980.967,-260.546,-986.864,-462.067,-809.385,-366.464,2777.216,841.09704,16521.9408
0,834.92059,-970.271,-252.965,-976.231,-454.367,-798.823,-358.878,2745.325,841.09722,16521.9444
0,834.94562,-974.739,-256.124,-980.66,-457.581,-803.225,-362.031,2758.624,841.12225,16522.445
0,834.95886,-970.417,-253.065,-976.368,-454.473,-798.961,-358.973,2745.746,841.13549,16522.7098
0,834.96051,-971.799,-254.042,-977.737,-455.466,-800.321,-359.947,2749.857,841.13714,16522.7428
0,834.96399,-977.189,-257.863,-983.099,-459.345,-805.647,-363.773,2765.935,841.14062,16522.8124
0,834.96423,-975.977,-257.006,-981.901,-458.472,-804.456,-362.92,2762.334,841.14086,16522.8172
0,834.99023,-978.219,-258.595,-984.129,-460.087,-806.669,-364.51,2769.017,841.16686,16523.3372
0,835.00708,-981.352,-260.82,-987.248,-462.344,-809.767,-366.739,2778.367,841.18371,16523.6742
0,835.03021,-979.142,-259.253,-985.054,-460.752,-807.587,-365.174,2771.783,841.20684,16524.1368
0,835.03235,-978.896,-259.077,-984.806,-460.574,-807.341,-364.996,2771.043,841.20898,16524.1796
0,835.03241,-969.252,-252.242,-975.214,-453.635,-797.814,-358.153,2742.28,841.20904,16524.1808
0,835.03363,-972.188,-254.317,-978.122,-455.746,-800.704,-360.221,2751.014,841.21026,16524.2052
0,835.03516,-981.912,-261.214,-987.796,-462.748,-810.312,-367.128,2780.02,841.21179,16524.2358
0,835.03693,-977.308,-257.952,-983.231,-459.431,-805.776,-363.872,2766.315,841.21356,16524.2712
0,835.03815,-975.57,-256.717,-981.496,-458.179,-804.054,-362.631,2761.12,841.21478,16524.2956
0,835.09174,-972.637,-254.638,-978.577,-456.069,-801.155,-360.548,2752.369,841.26837,16525.3674
0,835.1026,-968.997,-252.059,-974.953,-453.452,-797.556,-357.964,2741.506,841.27923,16525.5846
0,835.112,-970.937,-253.43,-976.877,-454.846,-799.468,-359.333,2747.282,841.28863,16525.7726
0,835.12036,-976.945,-257.689,-982.855,-459.169,-805.405,-363.598,2765.205,841.29699,16525.9398
0,835.13,-979.108,-259.227,-985.014,-460.727,-807.548,-365.143,2771.67,841.30663,16526.1326
0,835.13538,-968.469,-251.688,-974.436,-453.072,-797.041,-357.598,2739.946,841.31201,16526.2402
0,835.13721,-970.168,-252.886,-976.112,-454.293,-798.708,-358.788,2744.988,841.31384,16526.2768
0,835.14001,-977.719,-258.237,-983.623,-459.726,-806.168,-364.147,2767.51,841.31664,16526.3328
0,835.14172,-974.564,-256.004,-980.496,-457.455,-803.061,-361.918,2758.121,841.31835,16526.367
0,835.20447,-980.297,-260.069,-986.194,-461.584,-808.72,-365.984,2775.211,841.3811,16527.622
0,835.20624,-968.915,-252.005,-974.881,-453.393,-797.483,-357.916,2741.279,841.38287,16527.6574
0,835.21161,-981.279,-260.763,-987.162,-462.292,-809.683,-366.674,2778.124,841.38824,16527.7648
0,835.21228,-978.776,-258.993,-984.69,-460.488,-807.225,-364.913,2770.691,841.38891,16527.7782
0,835.21448,-970.597,-253.194,-976.552,-454.601,-799.143,-359.106,2746.292,841.39111,16527.8222
0,835.22791,-973.01,-254.9,-978.941,-456.337,-801.518,-360.806,2753.469,841.40454,16528.0908
0,835.2298,-975.988,-257.012,-981.906,-458.48,-804.462,-362.922,2762.356,841.40643,16528.1286
0,835.25305,-976.302,-257.235,-982.222,-458.706,-804.775,-363.149,2763.299,841.42968,16528.5936
0,835.26227,-972.677,-254.667,-978.617,-456.097,-801.195,-360.577,2752.489,841.4389,16528.778
0,835.26501,-980.642,-260.313,-986.534,-461.832,-809.059,-366.227,2776.235,841.44164,16528.8328
0,835.29785,-975.108,-256.391,-981.041,-457.846,-803.601,-362.308,2759.75,841.47448,16529.4896
0,835.29865,-969.204,-252.206,-975.161,-453.6,-797.763,-358.114,2742.128,841.47528,16529.5056
0,835.29956,-978.702,-258.934,-984.6,-460.435,-807.138,-364.843,2770.44,841.47619,16529.5238
0,835.32434,-970.5,-253.126,-976.455,-454.532,-799.047,-359.037,2746.002,841.50097,16530.0194
0,835.34033,-975.217,-256.463,-981.135,-457.925,-803.697,-362.371,2760.049,841.51696,16530.3392
0,835.35754,-978.823,-259.023,-984.728,-460.522,-807.265,-364.938,2770.816,841.53417,16530.6834
0,835.35779,-976.761,-257.562,-982.682,-459.036,-805.232,-363.479,2764.675,841.53442,16530.6884
0,848.90399,-962.162,-247.227,-968.16,-448.544,-790.808,-353.13,2721.13,855.08062,16801.6124
0,848.90582,-967.19,-250.775,-973.142,-452.154,-795.759,-356.669,2736.091,855.08245,16801.649
0,848.96008,-954.88,-242.082,-960.904,-443.325,-783.603,-347.97,2699.387,855.13671,16802.7342
0,848.961,-964.009,-248.521,-969.968,-449.869,-792.608,-354.407,2726.585,855.13763,16802.7526
0,848.96191,-961.927,-247.054,-967.909,-448.375,-790.561,-352.946,2720.397,855.13854,16802.7708
0,848.97162,-961.439,-246.709,-967.421,-448.026,-790.077,-352.598,2718.937,855.14825,16802.965
0,848.97162,-960.592,-246.11,-966.578,-447.418,-789.24,-351.999,2716.41,855.14825,16802.965
0,849.02142,-967.222,-250.797,-973.172,-452.177,-795.789,-356.689,2736.183,855.19805,16803.961
0,849.02753,-958.746,-244.81,-964.75,-446.094,-787.422,-350.702,2710.918,855.20416,16804.0832
0,849.04163,-966.336,-250.169,-972.288,-451.54,-794.911,-356.059,2733.535,855.21826,16804.3652
0,849.05078,-961.167,-246.519,-967.156,-447.83,-789.813,-352.412,2718.136,855.22741,16804.5482
0,849.05426,-962.59,-247.522,-968.565,-448.851,-791.213,-353.411,2722.368,855.23089,16804.6178
0,849.05591,-962.864,-247.716,-968.84,-449.048,-791.486,-353.607,2723.19,855.23254,16804.6508
0,849.05975,-964.732,-249.037,-970.698,-450.388,-793.331,-354.929,2728.761,855.23638,16804.7276
0,849.07721,-960.443,-246.007,-966.435,-447.311,-789.096,-351.898,2715.974,855.25384,16805.0768
0,849.09161,-955.871,-242.778,-961.881,-444.035,-784.575,-348.661,2702.327,855.26824,16805.3648
0,849.09167,-967.144,-250.739,-973.087,-452.12,-795.706,-356.627,2735.937,855.2683,16805.366
0,849.11188,-965.529,-249.602,-971.496,-450.96,-794.123,-355.499,2731.148,855.28851,16805.7702
0,849.112,-955.982,-242.859,-961.999,-444.114,-784.69,-348.747,2702.671,855.28863,16805.7726
0,849.11688,-954.512,-241.817,-960.524,-443.061,-783.227,-347.695,2698.263,855.29351,16805.8702
0,849.1449,-961.204,-246.539,-967.178,-447.857,-789.837,-352.422,2718.219,855.32153,16806.4306
0,849.16754,-964.539,-248.899,-970.503,-450.25,-793.139,-354.79,2728.181,855.34417,16806.8834
0,849.16809,-954.687,-241.944,-960.709,-443.187,-783.409,-347.83,2698.805,855.34472,16806.8944
0,849.17352,-959.372,-245.245,-965.356,-446.543,-788.027,-351.127,2712.755,855.35015,16807.003
0,849.17493,-958.718,-244.786,-964.711,-446.074,-787.386,-350.671,2710.815,855.35156,16807.0312
0,849.20551,-967.34,-250.879,-973.286,-452.261,-795.903,-356.77,2736.529,855.38214,16807.6428
0,849.22559,-963.96,-248.493,-969.936,-449.834,-792.573,-354.389,2726.469,855.40222,16808.0444
0,849.22589,-963.361,-248.068,-969.335,-449.404,-791.978,-353.961,2724.674,855.40252,16808.0504
0,849.22595,-961.082,-246.457,-967.068,-447.769,-789.726,-352.347,2717.876,855.40258,16808.0516
0,849.25311,-960.515,-246.056,-966.501,-447.363,-789.163,-351.944,2716.179,855.42974,16808.5948
0,849.25519,-956.058,-242.91,-962.068,-444.169,-784.76,-348.793,2702.886,855.43182,16808.6364
0,849.25677,-957.687,-244.057,-963.682,-445.336,-786.364,-349.938,2707.733,855.4334,16808.668
0,849.25696,-961.95,-247.068,-967.924,-448.392,-790.577,-352.954,2720.451,855.43359,16808.6718
0,849.26428,-957.688,-244.06,-963.691,-445.336,-786.372,-349.947,2707.751,855.44091,16808.8182
0,849.26721,-957.539,-243.953,-963.537,-445.23,-786.22,-349.836,2707.296,855.44384,16808.8768
0,849.26855,-962.155,-247.213,-968.128,-448.539,-790.78,-353.099,2721.063,855.44518,16808.9036
0,849.2934,-954.676,-241.935,-960.695,-443.179,-783.396,-347.819,2698.767,855.47003,16809.4006
0,849.31525,-962.504,-247.458,-968.472,-448.79,-791.122,-353.342,2722.098,855.49188,16809.8376
0,849.31592,-956.662,-243.337,-962.671,-444.602,-785.359,-349.223,2704.692,855.49255,16809.851
0,849.31738,-960.21,-245.838,-966.193,-447.144,-788.858,-351.722,2715.261,855.49401,16809.8802
0,849.35181,-957.907,-244.214,-963.906,-445.493,-786.586,-350.099,2708.399,855.52844,16810.5688
0,849.35229,-956.249,-243.043,-962.254,-444.305,-784.946,-348.925,2703.449,855.52892,16810.5784
0,849.36469,-960.327,-245.92,-966.308,-447.228,-788.972,-351.804,2715.607,855.54132,16810.8264
0,849.36523,-957.966,-244.256,-963.965,-445.535,-786.644,-350.141,2708.575,855.54186,16810.8372
0,849.40778,-959.772,-245.529,-965.758,-446.83,-788.426,-351.414,2713.956,855.58441,16811.6882
0,849.43817,-963.063,-247.855,-969.034,-449.191,-791.679,-353.744,2723.776,855.6148,16812.296
0,849.47015,-965.454,-249.547,-971.416,-450.906,-794.044,-355.441,2730.914,855.64678,16812.9356
0,849.47162,-961.882,-247.024,-967.867,-448.343,-790.519,-352.916,2720.268,855.64825,16812.965
0,849.47357,-954.474,-241.793,-960.494,-443.034,-783.197,-347.677,2698.165,855.6502,16813.004
0,849.47906,-960.35,-245.936,-966.329,-447.245,-788.994,-351.818,2715.673,855.65569,16813.1138
0,849.48389,-954.687,-241.942,-960.703,-443.186,-783.405,-347.824,2698.795,855.66052,16813.2104
0,849.4942,-962.917,-247.75,-968.882,-449.086,-791.529,-353.634,2723.328,855.67083,16813.4166
0,849.51331,-953.634,-241.201,-959.659,-442.432,-782.367,-347.085,2695.66,855.68994,16813.7988
0,849.51337,-956.02,-242.879,-962.02,-444.141,-784.714,-348.757,2702.754,855.69,16813.8
0,849.51636,-964.212,-248.666,-970.172,-450.015,-792.81,-354.552,2727.194,855.69299,16813.8598
0,849.52405,-966.245,-250.107,-972.204,-451.475,-794.827,-356.002,2733.276,855.70068,16814.0136
0,849.52924,-964.154,-248.63,-970.127,-449.973,-792.764,-354.525,2727.045,855.70587,16814.1174
0,849.53021,-962.052,-247.143,-968.034,-448.465,-790.685,-353.035,2720.771,855.70684,16814.1368
0,849.53198,-962.751,-247.636,-968.726,-448.966,-791.373,-353.526,2722.85,855.70861,16814.1722
0,849.56049,-961.731,-246.916,-967.713,-448.235,-790.367,-352.806,2719.811,855.73712,16814.7424
0,849.56213,-960.117,-245.775,-966.106,-447.077,-788.771,-351.663,2714.994,855.73876,16814.7752
0,849.56299,-956.409,-243.157,-962.416,-444.42,-785.106,-349.041,2703.931,855.73962,16814.7924
0,849.56372,-965.391,-249.499,-971.345,-450.861,-793.975,-355.387,2730.711,855.74035,16814.807
0,849.57336,-956.818,-243.448,-962.83,-444.713,-785.516,-349.337,2705.164,855.74999,16814.9998
0,849.64929,-953.656,-241.214,-959.673,-442.448,-782.383,-347.092,2695.712,855.82592,16816.5184
0,849.6507,-964.515,-248.878,-970.47,-450.233,-793.107,-354.763,2728.092,855.82733,16816.5466
0,849.6535,-956.306,-243.087,-962.32,-444.346,-785.009,-348.974,2703.635,855.83013,16816.6026
0,849.65546,-959.201,-245.126,-965.188,-446.421,-787.86,-351.008,2712.249,855.83209,16816.6418
0,849.68481,-961.19,-246.532,-967.171,-447.847,-789.829,-352.419,2718.19,855.86144,16817.2288
0,849.68591,-966.084,-249.992,-972.041,-451.359,-794.665,-355.884,2732.79,855.86254,16817.2508
0,849.70782,-958.22,-244.438,-964.225,-445.717,-786.901,-350.328,2709.346,855.88445,16817.689
0,849.70807,-955.688,-242.648,-961.697,-443.904,-784.392,-348.529,2701.777,855.8847,16817.694
0,849.71198,-962.169,-247.221,-968.139,-448.549,-790.791,-353.106,2721.099,855.88861,16817.7722
0,849.7121,-964.182,-248.647,-970.149,-449.993,-792.787,-354.539,2727.118,855.88873,16817.7746
0,849.72528,-961.58,-246.81,-967.565,-448.127,-790.219,-352.701,2719.364,855.90191,16818.0382
0,849.73505,-960.382,-245.962,-966.37,-447.268,-789.033,-351.851,2715.785,855.91168,16818.2336
0,849.73724,-962.808,-247.676,-968.781,-449.008,-791.428,-353.565,2723.017,855.91387,16818.2774
0,849.75842,-953.791,-241.312,-959.815,-442.545,-782.522,-347.195,2696.128,855.93505,16818.701
0,849.78033,-965.37,-249.483,-971.32,-450.846,-793.951,-355.368,2730.641,855.95696,16819.1392
0,849.8053,-961.575,-246.807,-967.561,-448.123,-790.215,-352.699,2719.351,855.98193,16819.6386
0,849.80548,-964.102,-248.59,-970.069,-449.936,-792.707,-354.482,2726.878,855.98211,16819.6422
0,849.82941,-954.951,-242.131,-960.971,-443.376,-783.67,-348.016,2699.592,856.00604,16820.1208
0,849.84961,-959.903,-245.62,-965.884,-446.924,-788.552,-351.502,2714.339,856.02624,16820.5248
0,849.87256,-961.452,-246.717,-967.431,-448.034,-790.087,-352.604,2718.97,856.04919,16820.9838
0,849.89197,-957.486,-243.917,-963.489,-445.191,-786.171,-349.803,2707.146,856.0686,16821.372
0,849.89813,-954.571,-241.859,-960.584,-443.103,-783.287,-347.739,2698.442,856.07476,16821.4952
0,849.89893,-966.283,-250.129,-972.229,-451.502,-794.854,-356.016,2733.366,856.07556,16821.5112
0,849.92163,-962.54,-247.489,-968.522,-448.815,-791.169,-353.383,2722.231,856.09826,16821.9652
0,849.92261,-954.984,-242.153,-961.002,-443.399,-783.701,-348.037,2699.687,856.09924,16821.9848
0,849.92267,-960.394,-245.967,-966.373,-447.276,-789.037,-351.85,2715.804,856.0993,16821.986
0,849.94678,-957.217,-243.727,-963.22,-444.999,-785.905,-349.612,2706.342,856.12341,16822.4682
0,849.96002,-954.374,-241.72,-960.388,-442.962,-783.092,-347.599,2697.854,856.13665,16822.733
0,849.96149,-959.619,-245.419,-965.601,-446.72,-788.271,-351.301,2713.491,856.13812,16822.7624
0,849.96423,-966.291,-250.138,-972.245,-451.508,-794.868,-356.029,2733.404,856.14086,16822.8172
0,849.96527,-960.73,-246.21,-966.722,-447.517,-789.381,-352.103,2716.833,856.1419,16822.838
0,849.99133,-965.238,-249.393,-971.198,-450.751,-793.829,-355.284,2730.265,856.16796,16823.3592
0,850.01166,-955.719,-242.672,-961.736,-443.925,-784.429,-348.56,2701.884,856.18829,16823.7658
0,850.03137,-962.39,-247.378,-968.359,-448.708,-791.01,-353.262,2721.759,856.208,16824.16
0,850.03339,-959.012,-244.995,-965.008,-446.285,-787.68,-350.883,2711.7,856.21002,16824.2004
0,850.03357,-965.777,-249.773,-971.732,-451.138,-794.359,-355.664,2731.868,856.2102,16824.204
0,850.03473,-958.476,-244.618,-964.479,-445.901,-787.154,-350.508,2710.109,856.21136,16824.2272
0,850.03625,-954.449,-241.774,-960.464,-443.016,-783.168,-347.654,2698.081,856.21288,16824.2576
0,850.0379,-963.625,-248.249,-969.586,-449.594,-792.228,-354.134,2725.439,856.21453,16824.2906
0,850.04028,-957.941,-244.24,-963.945,-445.518,-786.624,-350.128,2708.51,856.21691,16824.3382
0,850.09265,-965.753,-249.756,-971.707,-451.122,-794.335,-355.646,2731.795,856.26928,16825.3856
0,850.1037,-961.702,-246.897,-967.688,-448.214,-790.341,-352.79,2719.731,856.28033,16825.6066
0,850.11316,-953.066,-240.8,-959.092,-442.026,-781.805,-346.682,2693.963,856.28979,16825.7958
0,850.12201,-965.514,-249.585,-971.463,-450.95,-794.093,-355.47,2731.07,856.29864,16825.9728
0,850.13129,-963.756,-248.348,-969.731,-449.688,-792.37,-354.243,2725.857,856.30792,16826.1584
0,850.13629,-955.215,-242.317,-961.233,-443.565,-783.931,-348.203,2700.379,856.31292,16826.2584
0,850.13812,-959.025,-245.001,-965.012,-446.295,-787.685,-350.883,2711.722,856.31475,16826.295
0,850.14099,-965.656,-249.688,-971.612,-451.052,-794.24,-355.578,2731.508,856.31762,16826.3524
0,850.14307,-966.203,-250.078,-972.165,-451.445,-794.788,-355.975,2733.156,856.3197,16826.394
0,850.20477,-962.877,-247.727,-968.857,-449.057,-791.502,-353.621,2723.236,856.3814,16827.628
0,850.20709,-954.675,-241.935,-960.695,-443.178,-783.396,-347.82,2698.766,856.38372,16827.6744
0,850.21222,-959.587,-245.397,-965.57,-446.697,-788.24,-351.279,2713.397,856.38885,16827.777
0,850.21301,-958.033,-244.303,-964.031,-445.584,-786.71,-350.188,2708.774,856.38964,16827.7928
0,850.21539,-957.803,-244.139,-963.8,-445.418,-786.481,-350.022,2708.084,856.39202,16827.8404
0,850.22882,-964.656,-248.98,-970.615,-450.334,-793.25,-354.868,2728.521,856.40545,16828.109
0,850.23151,-955.506,-242.522,-961.524,-443.773,-784.219,-348.409,2701.249,856.40814,16828.1628
0,850.25812,-962.793,-247.662,-968.76,-448.997,-791.408,-353.547,2722.961,856.43475,16828.695
0,850.26318,-957.65,-244.034,-963.654,-445.309,-786.335,-349.921,2707.639,856.43981,16828.7962
0,850.26611,-964.164,-248.633,-970.126,-449.981,-792.765,-354.521,2727.055,856.44274,16828.8548
0,850.29926,-959.891,-245.617,-965.884,-446.915,-788.55,-351.507,2714.325,856.47589,16829.5178
0,850.30029,-956.107,-242.944,-962.115,-444.203,-784.807,-348.827,2703.029,856.47692,16829.5384
0,850.30109,-957.152,-243.679,-963.149,-444.952,-785.835,-349.56,2706.136,856.47772,16829.5544
0,850.3255,-958.977,-244.967,-964.966,-446.26,-787.639,-350.851,2711.582,856.50213,16830.0426
0,850.34094,-952.863,-240.655,-958.887,-441.881,-781.601,-346.535,2693.351,856.51757,16830.3514
0,850.35956,-962.649,-247.559,-968.614,-448.894,-791.263,-353.442,2722.526,856.53619,16830.7238
0,850.3598,-954.622,-241.898,-960.642,-443.14,-783.343,-347.782,2698.607,856.53643,16830.7286
0,863.90448,-951.918,-239.987,-957.942,-441.205,-780.663,-345.863,2690.523,870.08111,17101.6222
0,863.90674,-952.075,-240.097,-958.095,-441.317,-780.816,-345.97,2690.986,870.08337,17101.6674
0,863.961,-939.424,-234.378,-944.957,-432.537,-770.573,-338.298,2654.954,870.13763,17102.7526
0,863.96185,-947.714,-240.215,-953.214,-438.465,-778.768,-344.152,2679.696,870.13848,17102.7696
0,863.96307,-946.885,-239.633,-952.398,-437.873,-777.954,-343.576,2677.237,870.1397,17102.794
0,863.97253,-937.998,-233.357,-943.537,-431.53,-769.138,-337.289,2650.673,870.14916,17102.9832
